"","customer_id","segment","rfm_score","transaction_count","recency_days","amount","recency_score","frequency_score","monetary_score"
"9617",26074,"Loyal",1079,11,15,1228,10,7,9
"9618",30699,"Likely to be Loyal",699,13,132,1239,6,9,9
"9619",21205,"Others",709,16,130,1364,6,10,9
"9620",2526,"Almost Out",111,3,422,329,1,1,1
"9621",10108,"Likely to be Loyal",855,10,81,896,8,5,5
"9622",6003,"New Ones",1044,9,38,752,10,4,4
"9623",6619,"Others",710,15,135,1600,6,10,10
"9624",12669,"Can't Lose Them",299,13,335,1240,2,9,9
"9625",28971,"Require Assistance",445,9,209,881,4,4,5
"9626",5698,"Getting Less Frequent",447,9,180,1056,4,4,7
"9627",38196,"New Ones",711,6,103,349,7,1,1
"9628",24260,"Getting Less Frequent",212,5,314,570,2,1,2
"9629",25684,"Can't Lose Them",389,12,241,1347,3,8,9
"9630",34546,"Getting Less Frequent",312,6,232,614,3,1,2
"9631",13693,"Loyal",1077,11,18,1080,10,7,7
"9632",31993,"Require Assistance",354,10,230,771,3,5,4
"9633",5431,"Getting Less Frequent",447,9,207,1073,4,4,7
"9634",11846,"Can't Lose Them",489,12,180,1362,4,8,9
"9635",24210,"Can't Lose Them",500,13,191,1560,4,9,10
"9636",14595,"Require Assistance",521,7,159,473,5,2,1
"9637",30129,"Require Assistance",436,8,200,993,4,3,6
"9638",32868,"New Ones",1056,10,9,983,10,5,6
"9639",35564,"Others",511,6,173,508,5,1,1
"9640",10025,"Likely to be Loyal",598,13,153,1166,5,9,8
"9641",17908,"Getting Less Frequent",375,11,219,854,3,7,5
"9642",29093,"Likely to be Loyal",698,13,149,1225,6,9,8
"9643",2716,"Loyal",799,14,125,1287,7,9,9
"9644",3300,"New Ones",724,7,124,765,7,2,4
"9645",9523,"Loyal",1077,11,39,1078,10,7,7
"9646",12090,"Likely to be Loyal",955,10,53,893,9,5,5
"9647",34184,"Getting Less Frequent",347,9,222,1006,3,4,7
"9648",4024,"Getting Less Frequent",274,11,286,790,2,7,4
"9649",6435,"New Ones",924,7,49,793,9,2,4
"9650",8726,"Loyal",777,11,116,1031,7,7,7
"9651",15795,"Likely to be Loyal",587,12,161,1087,5,8,7
"9652",19829,"Getting Less Frequent",476,11,188,957,4,7,6
"9653",32779,"Loyal",1089,12,3,1245,10,8,9
"9654",26617,"Likely to be Loyal",577,11,155,1084,5,7,7
"9655",11861,"Loyal",789,12,108,1255,7,8,9
"9656",19266,"Likely to be Loyal",758,10,120,1200,7,5,8
"9657",25512,"Likely to be Loyal",975,11,51,911,9,7,5
"9658",1539,"Require Assistance",343,9,211,660,3,4,3
"9659",30322,"Require Assistance",246,9,356,950,2,4,6
"9660",2863,"Can't Lose Them",700,13,133,1662,6,9,10
"9661",3121,"Require Assistance",122,7,429,555,1,2,2
"9662",12846,"First Grade",999,13,65,1354,9,9,9
"9663",31869,"Getting Less Frequent",312,6,243,531,3,1,2
"9664",28240,"Getting Less Frequent",357,10,256,1022,3,5,7
"9665",28157,"New Ones",623,7,138,652,6,2,3
"9666",30592,"First Grade",1009,15,48,1229,9,10,9
"9667",11254,"Likely to be Loyal",577,11,160,1012,5,7,7
"9668",21700,"Require Assistance",423,7,192,726,4,2,3
"9669",13565,"Likely to be Loyal",556,10,176,989,5,5,6
"9670",16517,"Require Assistance",433,8,183,672,4,3,3
"9671",26496,"Can't Lose Them",280,11,292,1577,2,7,10
"9672",18375,"Loyal",797,14,107,1070,7,9,7
"9673",35177,"Almost Out",311,5,240,483,3,1,1
"9674",21163,"New Ones",911,5,49,431,9,1,1
"9675",5466,"Require Assistance",432,8,202,544,4,3,2
"9676",29856,"Require Assistance",143,9,495,676,1,4,3
"9677",17368,"Getting Less Frequent",476,11,196,963,4,7,6
"9678",31516,"New Ones",823,7,89,670,8,2,3
"9679",1215,"Require Assistance",433,8,191,721,4,3,3
"9680",9256,"New Ones",945,9,54,849,9,4,5
"9681",21002,"Require Assistance",121,7,407,456,1,2,1
"9682",5673,"Likely to be Loyal",558,10,151,1128,5,5,8
"9683",7895,"New Ones",844,9,93,752,8,4,4
"9684",4014,"Can't Lose Them",400,13,230,1719,3,9,10
"9685",1291,"Almost Out",211,4,342,288,2,1,1
"9686",2056,"Require Assistance",324,7,220,769,3,2,4
"9687",30521,"Likely to be Loyal",775,11,125,848,7,7,5
"9688",24068,"New Ones",634,8,138,778,6,3,4
"9689",1668,"New Ones",1035,8,26,845,10,3,5
"9690",14845,"Loyal",789,12,123,1268,7,8,9
"9691",17292,"Others",512,6,159,610,5,1,2
"9692",27433,"Others",511,6,168,506,5,1,1
"9693",5403,"Require Assistance",444,9,185,749,4,4,4
"9694",32132,"Getting Less Frequent",157,10,394,1087,1,5,7
"9695",26180,"New Ones",712,6,107,569,7,1,2
"9696",10392,"Others",574,11,164,818,5,7,4
"9697",21277,"Others",510,15,205,1930,4,10,10
"9698",19446,"New Ones",1044,9,10,795,10,4,4
"9699",33960,"New Ones",746,9,114,963,7,4,6
"9700",7139,"New Ones",612,6,142,585,6,1,2
"9701",1725,"Require Assistance",236,8,373,956,2,3,6
"9702",14615,"New Ones",854,10,85,769,8,5,4
"9703",2734,"Can't Lose Them",289,12,358,1386,2,8,9
"9704",37677,"Can't Lose Them",547,9,173,1081,5,4,7
"9705",35773,"New Ones",952,10,56,616,9,5,2
"9706",4676,"Require Assistance",143,9,483,709,1,4,3
"9707",18982,"Getting Less Frequent",212,4,386,567,2,1,2
"9708",7354,"Require Assistance",521,7,172,497,5,2,1
"9709",4695,"Likely to be Loyal",599,13,152,1382,5,9,9
"9710",7131,"Almost Out",411,6,192,347,4,1,1
"9711",36124,"Getting Less Frequent",277,11,326,1044,2,7,7
"9712",36867,"Require Assistance",435,8,181,881,4,3,5
"9713",12810,"Likely to be Loyal",699,13,129,1347,6,9,9
"9714",31160,"Require Assistance",444,9,192,815,4,4,4
"9715",22961,"New Ones",754,10,111,752,7,5,4
"9716",16256,"Loyal",1089,12,36,1364,10,8,9
"9717",10892,"Likely to be Loyal",576,11,162,972,5,7,6
"9718",806,"Can't Lose Them",138,8,491,1206,1,3,8
"9719",3542,"First Grade",1110,17,29,1530,10,10,10
"9720",5144,"New Ones",1074,11,44,757,10,7,4
"9721",9747,"Require Assistance",136,8,508,929,1,3,6
"9722",11512,"Can't Lose Them",158,10,557,1106,1,5,8
"9723",4863,"Loyal",879,11,87,1346,8,7,9
"9724",29812,"New Ones",634,8,133,823,6,3,4
"9725",14826,"New Ones",845,9,89,870,8,4,5
"9726",5073,"Require Assistance",122,7,606,580,1,2,2
"9727",30434,"Getting Less Frequent",212,5,388,630,2,1,2
"9728",16324,"Likely to be Loyal",679,11,130,1260,6,7,9
"9729",4856,"Require Assistance",545,9,152,846,5,4,5
"9730",13210,"Loyal",788,12,113,1195,7,8,8
"9731",10306,"New Ones",745,9,123,895,7,4,5
"9732",27678,"Likely to be Loyal",558,10,158,1107,5,5,8
"9733",448,"Getting Less Frequent",112,4,477,544,1,1,2
"9734",21153,"Require Assistance",535,8,170,883,5,3,5
"9735",25645,"Require Assistance",425,7,204,846,4,2,5
"9736",30904,"Getting Less Frequent",113,6,556,681,1,1,3
"9737",3292,"New Ones",952,10,66,616,9,5,2
"9738",6389,"New Ones",1086,12,24,972,10,8,6
"9739",8062,"Getting Less Frequent",374,11,216,789,3,7,4
"9740",31471,"Getting Less Frequent",287,12,287,1035,2,8,7
"9741",15045,"Require Assistance",232,8,309,583,2,3,2
"9742",7734,"Loyal",1089,12,37,1292,10,8,9
"9743",33795,"Likely to be Loyal",756,10,111,959,7,5,6
"9744",8117,"First Grade",1000,13,63,1540,9,9,10
"9745",515,"Almost Out",411,6,184,482,4,1,1
"9746",39860,"Others",410,16,211,1625,3,10,10
"9747",4204,"New Ones",932,8,61,584,9,3,2
"9748",28878,"New Ones",945,9,73,875,9,4,5
"9749",36662,"Can't Lose Them",600,14,151,1647,5,9,10
"9750",9400,"New Ones",931,8,67,458,9,3,1
"9751",10220,"First Grade",999,13,66,1247,9,9,9
"9752",10707,"Require Assistance",544,9,163,798,5,4,4
"9753",24626,"New Ones",823,7,84,736,8,2,3
"9754",192,"Require Assistance",355,10,259,890,3,5,5
"9755",14964,"Require Assistance",323,7,254,725,3,2,3
"9756",36899,"Others",511,5,152,470,5,1,1
"9757",15842,"Require Assistance",343,9,224,711,3,4,3
"9758",30236,"Getting Less Frequent",112,6,510,609,1,1,2
"9759",14461,"Others",513,6,153,666,5,1,3
"9760",14914,"Require Assistance",536,8,170,944,5,3,6
"9761",32379,"First Grade",1099,14,31,1386,10,9,9
"9762",14807,"Almost Out",411,2,206,145,4,1,1
"9763",16401,"New Ones",721,7,114,505,7,2,1
"9764",12457,"Getting Less Frequent",177,11,427,1033,1,7,7
"9765",13494,"Getting Less Frequent",477,11,179,1004,4,7,7
"9766",26574,"New Ones",944,9,54,751,9,4,4
"9767",15717,"New Ones",1057,10,4,1091,10,5,7
"9768",31547,"Likely to be Loyal",699,13,145,1344,6,9,9
"9769",24130,"New Ones",847,9,87,1048,8,4,7
"9770",36864,"New Ones",938,8,74,1162,9,3,8
"9771",33121,"Loyal",1097,14,11,1022,10,9,7
"9772",39879,"New Ones",1013,6,11,735,10,1,3
"9773",6854,"Require Assistance",444,9,201,824,4,4,4
"9774",16479,"Require Assistance",244,9,295,739,2,4,4
"9775",5268,"New Ones",946,9,76,970,9,4,6
"9776",21019,"Getting Less Frequent",476,11,200,930,4,7,6
"9777",2572,"Almost Out",111,1,524,34,1,1,1
"9778",38741,"Getting Less Frequent",312,6,238,623,3,1,2
"9779",1968,"New Ones",835,8,99,863,8,3,5
"9780",7240,"New Ones",746,9,104,970,7,4,6
"9781",26683,"Require Assistance",453,10,206,684,4,5,3
"9782",7125,"New Ones",844,9,100,798,8,4,4
"9783",17846,"Require Assistance",245,9,377,906,2,4,5
"9784",28047,"Getting Less Frequent",112,3,500,622,1,1,2
"9785",25500,"New Ones",1086,12,26,935,10,8,6
"9786",14432,"New Ones",1053,10,30,692,10,5,3
"9787",21297,"Likely to be Loyal",589,12,153,1321,5,8,9
"9788",33387,"Others",511,6,159,322,5,1,1
"9789",18603,"Require Assistance",232,8,334,565,2,3,2
"9790",19727,"Getting Less Frequent",212,6,290,565,2,1,2
"9791",13729,"Likely to be Loyal",857,10,86,1084,8,5,7
"9792",14183,"Others",510,18,183,1426,4,10,10
"9793",5416,"New Ones",652,10,149,570,6,5,2
"9794",25071,"Likely to be Loyal",855,10,85,882,8,5,5
"9795",6900,"Require Assistance",346,9,220,925,3,4,6
"9796",6405,"Loyal",900,14,84,1404,8,9,10
"9797",26544,"Getting Less Frequent",377,11,231,1004,3,7,7
"9798",27042,"New Ones",633,8,132,659,6,3,3
"9799",10148,"Others",709,16,147,1389,6,10,9
"9800",22257,"Loyal",1088,12,25,1108,10,8,8
"9801",133,"Can't Lose Them",199,13,430,1278,1,9,9
"9802",20976,"Likely to be Loyal",658,10,127,1182,6,5,8
"9803",11096,"Likely to be Loyal",579,11,173,1245,5,7,9
"9804",8301,"New Ones",1058,10,20,1221,10,5,8
"9805",8534,"Can't Lose Them",458,10,198,1103,4,5,8
"9806",32161,"Getting Less Frequent",475,11,200,839,4,7,5
"9807",29883,"Likely to be Loyal",699,13,139,1371,6,9,9
"9808",5737,"Require Assistance",436,8,203,935,4,3,6
"9809",3991,"Others",410,16,242,1642,3,10,10
"9810",25347,"Loyal",809,15,121,1360,7,10,9
"9811",6197,"Loyal",799,14,113,1275,7,9,9
"9812",7145,"Getting Less Frequent",112,6,431,615,1,1,2
"9813",25515,"New Ones",845,9,91,882,8,4,5
"9814",19465,"First Grade",1100,14,8,1411,10,9,10
"9815",27868,"Likely to be Loyal",587,12,152,1077,5,8,7
"9816",9081,"Getting Less Frequent",486,12,183,989,4,8,6
"9817",30479,"Getting Less Frequent",377,11,255,1064,3,7,7
"9818",23129,"Require Assistance",246,9,277,936,2,4,6
"9819",29399,"Others",495,13,200,871,4,9,5
"9820",14331,"Loyal",1097,14,11,1036,10,9,7
"9821",3657,"Loyal",878,11,83,1122,8,7,8
"9822",7647,"Almost Out",111,6,464,508,1,1,1
"9823",32757,"Require Assistance",124,7,481,743,1,2,4
"9824",16745,"Likely to be Loyal",886,12,86,984,8,8,6
"9825",19526,"Require Assistance",546,9,160,970,5,4,6
"9826",18148,"Require Assistance",422,7,198,573,4,2,2
"9827",3191,"Loyal",900,13,100,1552,8,9,10
"9828",12687,"Loyal",777,11,103,1010,7,7,7
"9829",12618,"New Ones",913,5,53,669,9,1,3
"9830",10344,"Getting Less Frequent",447,9,204,1046,4,4,7
"9831",4161,"Require Assistance",546,9,155,996,5,4,6
"9832",11775,"Require Assistance",435,8,184,875,4,3,5
"9833",17820,"Likely to be Loyal",678,11,136,1128,6,7,8
"9834",14583,"Likely to be Loyal",776,11,110,936,7,7,6
"9835",23660,"New Ones",753,10,103,698,7,5,3
"9836",7117,"Almost Out",111,5,424,277,1,1,1
"9837",32221,"Getting Less Frequent",257,10,281,1090,2,5,7
"9838",28241,"First Grade",1100,14,43,1479,10,9,10
"9839",13999,"Require Assistance",332,8,228,635,3,3,2
"9840",37859,"New Ones",1033,8,11,731,10,3,3
"9841",3523,"New Ones",944,9,53,790,9,4,4
"9842",39192,"Likely to be Loyal",959,10,54,1271,9,5,9
"9843",493,"New Ones",648,9,138,1107,6,4,8
"9844",29032,"Require Assistance",524,7,170,808,5,2,4
"9845",3066,"Likely to be Loyal",857,10,101,1019,8,5,7
"9846",11285,"Loyal",790,12,106,1524,7,8,10
"9847",37633,"Can't Lose Them",178,11,484,1114,1,7,8
"9848",11986,"Likely to be Loyal",577,11,176,1026,5,7,7
"9849",701,"Can't Lose Them",499,14,202,1287,4,9,9
"9850",10041,"Can't Lose Them",148,9,428,1128,1,4,8
"9851",37786,"Loyal",1088,12,16,1137,10,8,8
"9852",20777,"New Ones",1037,8,12,1079,10,3,7
"9853",18746,"Require Assistance",223,7,277,649,2,2,3
"9854",9579,"Require Assistance",543,9,170,679,5,4,3
"9855",38233,"New Ones",711,4,104,265,7,1,1
"9856",19365,"New Ones",644,9,139,763,6,4,4
"9857",29112,"Others",710,20,148,1894,6,10,10
"9858",14480,"Getting Less Frequent",212,6,349,630,2,1,2
"9859",28177,"Others",410,16,264,1548,3,10,10
"9860",33997,"Getting Less Frequent",477,11,184,1085,4,7,7
"9861",2886,"New Ones",611,4,147,445,6,1,1
"9862",59,"Likely to be Loyal",857,10,90,1006,8,5,7
"9863",36170,"Can't Lose Them",258,10,335,1201,2,5,8
"9864",16502,"Loyal",878,11,92,1202,8,7,8
"9865",33828,"Others",394,13,236,811,3,9,4
"9866",12699,"Require Assistance",356,10,238,931,3,5,6
"9867",6039,"New Ones",621,7,141,480,6,2,1
"9868",11482,"New Ones",1033,8,35,700,10,3,3
"9869",24823,"Likely to be Loyal",796,13,104,993,7,9,6
"9870",39870,"Require Assistance",323,7,251,716,3,2,3
"9871",495,"New Ones",845,9,84,868,8,4,5
"9872",18395,"New Ones",811,5,87,444,8,1,1
"9873",30058,"Require Assistance",134,8,443,800,1,3,4
"9874",34707,"Loyal",810,16,106,1588,7,10,10
"9875",9571,"Others",310,15,293,1730,2,10,10
"9876",21331,"New Ones",911,4,61,190,9,1,1
"9877",4981,"Loyal",878,11,77,1155,8,7,8
"9878",15104,"New Ones",735,8,121,868,7,3,5
"9879",4468,"Require Assistance",145,9,501,849,1,4,5
"9880",23929,"New Ones",633,8,133,711,6,3,3
"9881",39574,"Require Assistance",245,9,274,891,2,4,5
"9882",30718,"Require Assistance",222,7,268,555,2,2,2
"9883",24481,"Loyal",979,11,64,1315,9,7,9
"9884",5758,"Almost Out",111,3,415,191,1,1,1
"9885",24991,"New Ones",853,10,85,642,8,5,3
"9886",32473,"Can't Lose Them",497,13,209,1069,4,9,7
"9887",26445,"Loyal",910,21,77,2130,8,10,10
"9888",37626,"Others",710,18,132,1573,6,10,10
"9889",22744,"Likely to be Loyal",599,14,163,1299,5,9,9
"9890",22689,"Getting Less Frequent",337,8,225,1035,3,3,7
"9891",21086,"Getting Less Frequent",247,9,294,1092,2,4,7
"9892",5226,"New Ones",746,9,117,983,7,4,6
"9893",3312,"Others",410,16,213,1680,3,10,10
"9894",13654,"Likely to be Loyal",678,11,129,1170,6,7,8
"9895",32096,"New Ones",1058,10,27,1107,10,5,8
"9896",7490,"Likely to be Loyal",858,10,97,1159,8,5,8
"9897",38230,"Getting Less Frequent",337,8,220,1004,3,3,7
"9898",23369,"New Ones",634,8,140,742,6,3,4
"9899",29215,"New Ones",911,3,76,442,9,1,1
"9900",12049,"Getting Less Frequent",312,6,238,593,3,1,2
"9901",25046,"Almost Out",211,6,377,454,2,1,1
"9902",3254,"Require Assistance",354,10,241,760,3,5,4
"9903",14864,"Likely to be Loyal",678,11,131,1196,6,7,8
"9904",33897,"Require Assistance",244,9,282,752,2,4,4
"9905",27072,"Require Assistance",135,8,471,838,1,3,5
"9906",9171,"Getting Less Frequent",376,11,262,970,3,7,6
"9907",33991,"Almost Out",311,5,244,408,3,1,1
"9908",35338,"Getting Less Frequent",214,6,355,793,2,1,4
"9909",20770,"Likely to be Loyal",957,10,65,1033,9,5,7
"9910",30474,"Likely to be Loyal",688,12,142,1153,6,8,8
"9911",19467,"New Ones",643,9,140,718,6,4,3
"9912",8206,"Can't Lose Them",359,10,238,1276,3,5,9
"9913",24520,"Can't Lose Them",378,11,242,1106,3,7,8
"9914",18233,"New Ones",623,7,146,663,6,2,3
"9915",32306,"Getting Less Frequent",113,6,474,681,1,1,3
"9916",23727,"Getting Less Frequent",157,10,417,1023,1,5,7
"9917",24074,"Loyal",798,14,115,1204,7,9,8
"9918",29164,"Likely to be Loyal",658,10,129,1223,6,5,8
"9919",25694,"Can't Lose Them",258,10,295,1121,2,5,8
"9920",33579,"New Ones",1022,7,18,596,10,2,2
"9921",12104,"New Ones",1076,11,42,922,10,7,6
"9922",35934,"Require Assistance",425,7,191,898,4,2,5
"9923",14313,"Can't Lose Them",279,11,323,1248,2,7,9
"9924",18741,"Likely to be Loyal",776,11,112,944,7,7,6
"9925",38697,"Others",511,6,168,434,5,1,1
"9926",13196,"Loyal",777,11,107,1042,7,7,7
"9927",22465,"Likely to be Loyal",758,10,116,1103,7,5,8
"9928",7913,"Require Assistance",336,8,259,949,3,3,6
"9929",15879,"Likely to be Loyal",578,11,160,1126,5,7,8
"9930",38427,"Require Assistance",234,8,360,793,2,3,4
"9931",36675,"New Ones",894,13,90,793,8,9,4
"9932",33764,"Getting Less Frequent",375,11,236,889,3,7,5
"9933",25369,"Loyal",810,15,104,1453,7,10,10
"9934",33630,"Require Assistance",443,9,186,691,4,4,3
"9935",39449,"Others",710,17,127,1812,6,10,10
"9936",9799,"Require Assistance",123,7,434,647,1,2,3
"9937",10424,"Likely to be Loyal",677,11,133,1004,6,7,7
"9938",3891,"New Ones",614,6,147,768,6,1,4
"9939",4793,"Can't Lose Them",490,12,196,1528,4,8,10
"9940",18534,"Loyal",908,16,86,1225,8,10,8
"9941",6286,"Can't Lose Them",179,11,414,1391,1,7,9
"9942",32127,"New Ones",811,6,80,431,8,1,1
"9943",33248,"Require Assistance",235,8,302,892,2,3,5
"9944",38947,"New Ones",1022,7,13,595,10,2,2
"9945",7438,"New Ones",912,6,53,566,9,1,2
"9946",6747,"Can't Lose Them",400,14,211,1481,3,9,10
"9947",23619,"Can't Lose Them",398,13,215,1145,3,9,8
"9948",665,"Getting Less Frequent",477,11,186,1003,4,7,7
"9949",5897,"Getting Less Frequent",215,6,304,849,2,1,5
"9950",38497,"New Ones",873,11,94,693,8,7,3
"9951",32753,"Require Assistance",333,8,258,700,3,3,3
"9952",27992,"Getting Less Frequent",457,10,188,1047,4,5,7
"9953",16842,"New Ones",933,8,75,737,9,3,3
"9954",24924,"Can't Lose Them",479,11,186,1387,4,7,9
"9955",33299,"Require Assistance",431,8,204,470,4,3,1
"9956",14791,"First Grade",1100,14,27,1416,10,9,10
"9957",1805,"New Ones",936,8,72,932,9,3,6
"9958",7342,"Getting Less Frequent",412,6,194,536,4,1,2
"9959",14709,"New Ones",743,9,125,698,7,4,3
"9960",25343,"Require Assistance",533,8,154,665,5,3,3
"9961",37821,"Require Assistance",433,8,210,680,4,3,3
"9962",18226,"Others",511,3,155,213,5,1,1
"9963",10649,"Require Assistance",553,10,166,735,5,5,3
"9964",3698,"Loyal",788,12,110,1130,7,8,8
"9965",4881,"New Ones",745,9,109,891,7,4,5
"9966",3910,"Require Assistance",524,7,156,785,5,2,4
"9967",3576,"Can't Lose Them",348,9,236,1115,3,4,8
"9968",7517,"New Ones",912,6,56,604,9,1,2
"9969",9753,"Likely to be Loyal",657,10,145,1082,6,5,7
"9970",1833,"Can't Lose Them",600,14,172,1756,5,9,10
"9971",29167,"Can't Lose Them",478,11,191,1209,4,7,8
"9972",16813,"Others",512,6,157,579,5,1,2
"9973",38036,"Likely to be Loyal",678,11,140,1175,6,7,8
"9974",19643,"Can't Lose Them",398,13,238,1125,3,9,8
"9975",24724,"New Ones",1013,6,27,647,10,1,3
"9976",33804,"Require Assistance",446,9,183,949,4,4,6
"9977",38812,"Require Assistance",121,7,541,456,1,2,1
"9978",12501,"Getting Less Frequent",312,4,259,592,3,1,2
"9979",39304,"Loyal",788,12,103,1164,7,8,8
"9980",8319,"Require Assistance",355,10,227,884,3,5,5
"9981",31432,"New Ones",623,7,134,645,6,2,3
"9982",19992,"Almost Out",111,4,472,323,1,1,1
"9983",9067,"Require Assistance",433,8,209,643,4,3,3
"9984",16906,"Can't Lose Them",498,14,195,1131,4,9,8
"9985",21645,"Loyal",910,15,82,1595,8,10,10
"9986",34717,"Loyal",1097,13,38,1063,10,9,7
"9987",1885,"Require Assistance",522,7,172,614,5,2,2
"9988",25941,"Require Assistance",354,10,226,797,3,5,4
"9989",17209,"New Ones",648,9,127,1139,6,4,8
"9990",22768,"Require Assistance",453,10,206,713,4,5,3
"9991",35622,"New Ones",948,9,49,1109,9,4,8
"9992",10488,"Others",610,16,174,1585,5,10,10
"9993",9042,"New Ones",845,9,79,837,8,4,5
"9994",31428,"First Grade",1099,14,27,1318,10,9,9
"9995",31684,"New Ones",744,9,125,818,7,4,4
"9996",17117,"Getting Less Frequent",412,6,188,594,4,1,2
"9997",36337,"Require Assistance",255,10,366,827,2,5,5
"9998",15654,"New Ones",623,7,139,697,6,2,3
"9999",14304,"Almost Out",311,5,230,490,3,1,1
"10000",27735,"Loyal",910,16,96,1825,8,10,10
"10001",20868,"Can't Lose Them",600,14,154,1555,5,9,10
"10002",879,"New Ones",674,11,126,806,6,7,4
"10003",28491,"Can't Lose Them",700,13,131,1532,6,9,10
"10004",16162,"New Ones",835,8,91,881,8,3,5
"10005",862,"Almost Out",311,5,235,435,3,1,1
"10006",37941,"Loyal",908,17,98,1128,8,10,8
"10007",18531,"New Ones",611,4,132,458,6,1,1
"10008",36246,"Getting Less Frequent",487,12,184,1055,4,8,7
"10009",25388,"Require Assistance",544,9,169,807,5,4,4
"10010",25373,"Require Assistance",534,8,164,789,5,3,4
"10011",11412,"New Ones",1057,10,12,1017,10,5,7
"10012",9643,"Can't Lose Them",279,11,365,1300,2,7,9
"10013",31956,"Others",710,17,133,1637,6,10,10
"10014",18554,"Require Assistance",121,7,402,491,1,2,1
"10015",18372,"New Ones",1076,11,20,955,10,7,6
"10016",17828,"Likely to be Loyal",756,10,117,974,7,5,6
"10017",9281,"New Ones",911,6,64,424,9,1,1
"10018",11161,"Can't Lose Them",197,13,464,1072,1,9,7
"10019",37741,"Likely to be Loyal",875,11,95,828,8,7,5
"10020",19956,"Require Assistance",322,7,231,523,3,2,2
"10021",31894,"Require Assistance",432,8,177,631,4,3,2
"10022",8026,"Likely to be Loyal",858,10,77,1205,8,5,8
"10023",25003,"Require Assistance",256,10,275,978,2,5,6
"10024",21630,"Require Assistance",533,8,155,689,5,3,3
"10025",6474,"New Ones",1076,11,42,973,10,7,6
"10026",33996,"New Ones",623,7,140,657,6,2,3
"10027",33665,"Likely to be Loyal",677,11,137,1088,6,7,7
"10028",23774,"Loyal",778,11,112,1198,7,7,8
"10029",20878,"Can't Lose Them",397,13,255,1043,3,9,7
"10030",34981,"Require Assistance",435,8,181,846,4,3,5
"10031",5087,"Likely to be Loyal",776,11,110,977,7,7,6
"10032",38979,"New Ones",1085,12,30,903,10,8,5
"10033",19300,"Likely to be Loyal",698,14,127,1210,6,9,8
"10034",19648,"Require Assistance",424,7,187,745,4,2,4
"10035",13595,"New Ones",712,6,117,546,7,1,2
"10036",7534,"Getting Less Frequent",414,6,190,820,4,1,4
"10037",22008,"Can't Lose Them",537,8,161,1060,5,3,7
"10038",39218,"Likely to be Loyal",587,12,171,1086,5,8,7
"10039",27069,"New Ones",806,15,114,954,7,10,6
"10040",35956,"Getting Less Frequent",377,11,264,1019,3,7,7
"10041",558,"Getting Less Frequent",257,10,335,1090,2,5,7
"10042",5083,"New Ones",634,8,144,791,6,3,4
