"","customer_id","recency_days","transaction_count","amount","recency_score","frequency_score","monetary_score","rfm_score"
"6117",26975,86,9,487,8,4,1,841
"6118",20176,102,13,1375,7,9,9,799
"6119",19961,190,6,786,4,1,4,414
"6120",26051,203,12,1032,4,8,7,487
"6121",27570,36,8,924,10,3,6,1036
"6122",16352,90,11,968,8,7,6,876
"6123",34214,22,7,1015,10,2,7,1027
"6124",3665,184,5,576,4,1,2,412
"6125",14760,182,19,1831,4,10,10,510
"6126",4804,68,12,1015,9,8,7,987
"6127",14353,240,9,867,3,4,5,345
"6128",6383,108,8,682,7,3,3,733
"6129",10989,138,7,713,6,2,3,623
"6130",3399,299,7,698,2,2,3,223
"6131",26563,96,7,459,8,2,1,821
"6132",33625,241,6,481,3,1,1,311
"6133",39805,144,9,720,6,4,3,643
"6134",18553,109,10,1111,7,5,8,758
"6135",12584,220,8,868,3,3,5,335
"6136",28967,130,19,1888,6,10,10,710
"6137",656,315,8,973,2,3,6,236
"6138",35163,53,13,1242,9,9,9,999
"6139",36760,65,8,633,9,3,2,932
"6140",25399,311,8,603,2,3,2,232
"6141",33180,158,10,773,5,5,4,554
"6142",23488,120,11,752,7,7,4,774
"6143",7268,80,8,623,8,3,2,832
"6144",37756,63,7,794,9,2,4,924
"6145",1253,492,7,516,1,2,2,122
"6146",36327,273,11,1178,2,7,8,278
"6147",18137,462,7,562,1,2,2,122
"6148",22841,191,8,1002,4,3,6,436
"6149",21174,173,10,779,5,5,4,554
"6150",14628,206,10,786,4,5,4,454
"6151",26954,21,8,1056,10,3,7,1037
"6152",22413,119,10,703,7,5,3,753
"6153",1428,163,6,647,5,1,3,513
"6154",19363,159,9,790,5,4,4,544
"6155",37715,330,5,497,2,1,1,211
"6156",22897,82,10,847,8,5,5,855
"6157",28449,116,15,1160,7,10,8,808
"6158",16882,146,14,1200,6,9,8,698
"6159",19403,192,9,680,4,4,3,443
"6160",11131,22,13,773,10,9,4,1094
"6161",15984,376,10,833,2,5,5,255
"6162",17996,93,8,712,8,3,3,833
"6163",36978,213,8,499,3,3,1,331
"6164",13146,224,14,1764,3,9,10,400
"6165",26224,154,9,431,5,4,1,541
"6166",35740,246,6,463,3,1,1,311
"6167",10165,493,5,529,1,1,2,112
"6168",23633,108,8,546,7,3,2,732
"6169",5068,159,11,1289,5,7,9,579
"6170",4306,331,6,556,2,1,2,212
"6171",31532,77,8,915,8,3,6,836
"6172",20409,150,12,947,5,8,6,586
"6173",15111,55,16,1493,9,10,10,1010
"6174",31810,173,10,818,5,5,4,554
"6175",3463,61,12,913,9,8,5,985
"6176",1547,152,7,554,5,2,2,522
"6177",20056,136,15,1480,6,10,10,710
"6178",30277,303,9,596,2,4,2,242
"6179",16179,7,14,1568,10,9,10,1100
"6180",29748,301,11,1096,2,7,7,277
"6181",14893,244,12,1471,3,8,10,390
"6182",23313,152,16,1335,5,10,9,609
"6183",37196,29,14,1281,10,9,9,1099
"6184",19746,141,9,570,6,4,2,642
"6185",24774,45,9,694,10,4,3,1043
"6186",11126,74,13,1246,9,9,9,999
"6187",5390,443,8,874,1,3,5,135
"6188",2695,14,14,1158,10,9,8,1098
"6189",25523,173,11,874,5,7,5,575
"6190",18097,452,7,424,1,2,1,121
"6191",28037,478,9,1067,1,4,7,147
"6192",24153,290,7,440,2,2,1,221
"6193",35521,194,11,996,4,7,6,476
"6194",1331,153,8,655,5,3,3,533
"6195",13076,485,9,1296,1,4,9,149
"6196",4207,337,7,745,2,2,4,224
"6197",23103,158,14,1294,5,9,9,599
"6198",3511,212,12,1060,3,8,7,387
"6199",36911,223,6,419,3,1,1,311
"6200",5610,41,10,1087,10,5,7,1057
"6201",2340,140,12,1293,6,8,9,689
"6202",7057,72,13,1109,9,9,8,998
"6203",20979,418,14,1495,1,9,10,200
"6204",38901,121,8,778,7,3,4,734
"6205",36462,47,19,2058,9,10,10,1010
"6206",24565,47,13,1572,9,9,10,1000
"6207",23529,121,9,781,7,4,4,744
"6208",22421,427,7,452,1,2,1,121
"6209",29145,87,6,233,8,1,1,811
"6210",18298,17,15,1674,10,10,10,1110
"6211",7642,271,9,601,2,4,2,242
"6212",17394,56,15,1630,9,10,10,1010
"6213",7101,124,5,588,7,1,2,712
"6214",28547,74,15,1583,9,10,10,1010
"6215",7540,39,10,660,10,5,3,1053
"6216",18035,140,9,965,6,4,6,646
"6217",25063,115,7,551,7,2,2,722
"6218",11477,55,11,1231,9,7,9,979
"6219",29690,61,11,1328,9,7,9,979
"6220",22751,13,16,1604,10,10,10,1110
"6221",27079,118,6,463,7,1,1,711
"6222",36607,318,12,1299,2,8,9,289
"6223",38055,125,8,1000,7,3,6,736
"6224",12508,351,8,759,2,3,4,234
"6225",32584,143,13,1235,6,9,9,699
"6226",10140,212,14,1518,3,9,10,400
"6227",2836,90,7,355,8,2,1,821
"6228",4253,157,17,2218,5,10,10,610
"6229",35630,303,14,1184,2,9,8,298
"6230",36097,25,13,1629,10,9,10,1100
"6231",15222,206,11,1062,4,7,7,477
"6232",25640,105,6,562,7,1,2,712
"6233",27791,129,12,1207,6,8,8,688
"6234",36725,59,11,1059,9,7,7,977
"6235",19325,439,13,1323,1,9,9,199
"6236",31149,69,10,1154,9,5,8,958
"6237",28585,137,13,1079,6,9,7,697
"6238",388,140,6,479,6,1,1,611
"6239",14627,468,8,444,1,3,1,131
"6240",16848,183,10,698,4,5,3,453
"6241",18893,144,17,1858,6,10,10,710
"6242",36414,74,12,1340,9,8,9,989
"6243",14833,52,10,1066,9,5,7,957
"6244",15670,230,8,690,3,3,3,333
"6245",26201,181,9,733,4,4,3,443
"6246",10296,12,12,1479,10,8,10,1090
"6247",7835,100,9,983,8,4,6,846
"6248",37739,101,9,1066,8,4,7,847
"6249",38838,35,10,907,10,5,5,1055
"6250",25902,237,10,962,3,5,6,356
"6251",23758,126,15,1404,6,10,10,710
"6252",8794,172,8,868,5,3,5,535
"6253",24789,508,5,506,1,1,1,111
"6254",3228,388,2,154,2,1,1,211
"6255",22529,52,13,1198,9,9,8,998
"6256",22266,231,6,575,3,1,2,312
"6257",909,37,8,698,10,3,3,1033
"6258",6788,57,11,727,9,7,3,973
"6259",13605,270,11,1247,2,7,9,279
"6260",27903,196,10,811,4,5,4,454
"6261",13809,116,9,886,7,4,5,745
"6262",16310,128,10,1175,6,5,8,658
"6263",844,168,9,630,5,4,2,542
"6264",33369,426,8,615,1,3,2,132
"6265",17080,158,11,1121,5,7,8,578
"6266",3345,285,12,1132,2,8,8,288
"6267",21117,72,10,1015,9,5,7,957
"6268",8545,296,3,240,2,1,1,211
"6269",19218,85,12,1449,8,8,10,890
"6270",29772,148,10,1131,6,5,8,658
"6271",5691,152,16,1162,5,10,8,608
"6272",25447,107,7,503,7,2,1,721
"6273",32773,278,9,874,2,4,5,245
"6274",18896,62,11,998,9,7,6,976
"6275",12759,107,9,740,7,4,4,744
"6276",27671,141,16,1902,6,10,10,710
"6277",25129,179,11,1079,4,7,7,477
"6278",31425,161,12,1244,5,8,9,589
"6279",29775,127,17,1691,6,10,10,710
"6280",24836,58,16,1516,9,10,10,1010
"6281",9054,220,6,677,3,1,3,313
"6282",21403,182,11,1330,4,7,9,479
"6283",25663,224,11,983,3,7,6,376
"6284",4330,119,9,573,7,4,2,742
"6285",39808,150,11,1262,5,7,9,579
"6286",25296,224,13,1009,3,9,7,397
"6287",22918,18,7,722,10,2,3,1023
"6288",22510,213,9,760,3,4,4,344
"6289",18973,85,11,1180,8,7,8,878
"6290",33586,34,7,486,10,2,1,1021
"6291",31960,98,10,1105,8,5,8,858
"6292",35257,178,7,754,4,2,4,424
"6293",3503,56,13,1432,9,9,10,1000
"6294",30519,137,4,472,6,1,1,611
"6295",2109,73,6,640,9,1,2,912
"6296",16734,244,9,807,3,4,4,344
"6297",2440,137,9,791,6,4,4,644
"6298",11119,77,20,1976,8,10,10,910
"6299",6479,191,14,1534,4,9,10,500
"6300",21644,163,5,557,5,1,2,512
"6301",1387,46,11,1075,10,7,7,1077
"6302",27071,229,15,1641,3,10,10,410
"6303",36636,193,10,1164,4,5,8,458
"6304",17,211,13,1300,3,9,9,399
"6305",4642,64,6,324,9,1,1,911
"6306",10187,371,6,453,2,1,1,211
"6307",25085,145,8,801,6,3,4,634
"6308",4633,204,13,1252,4,9,9,499
"6309",22668,81,16,1562,8,10,10,910
"6310",23634,350,6,654,2,1,3,213
"6311",18559,99,7,781,8,2,4,824
"6312",961,186,13,971,4,9,6,496
"6313",21356,170,12,1212,5,8,8,588
"6314",26083,474,2,309,1,1,1,111
"6315",5506,455,9,994,1,4,6,146
"6316",20386,146,7,606,6,2,2,622
"6317",7932,217,8,581,3,3,2,332
"6318",30545,410,5,329,1,1,1,111
"6319",7458,275,3,243,2,1,1,211
"6320",31938,178,12,1227,4,8,9,489
"6321",7004,263,8,658,3,3,3,333
"6322",25599,131,10,1056,6,5,7,657
"6323",35383,11,12,1384,10,8,9,1089
"6324",23421,185,14,1890,4,9,10,500
"6325",37759,442,10,1131,1,5,8,158
"6326",13219,245,14,1640,3,9,10,400
"6327",3150,145,15,1654,6,10,10,710
"6328",34556,155,7,654,5,2,3,523
"6329",3925,147,10,881,6,5,5,655
"6330",5581,32,8,845,10,3,5,1035
"6331",6885,135,11,960,6,7,6,676
"6332",35772,112,7,658,7,2,3,723
"6333",1020,149,10,1149,6,5,8,658
"6334",34890,440,15,1314,1,10,9,209
"6335",23183,202,13,1409,4,9,10,500
"6336",21635,109,13,908,7,9,5,795
"6337",16796,181,8,924,4,3,6,436
"6338",25030,107,9,475,7,4,1,741
"6339",36558,59,13,1175,9,9,8,998
"6340",23345,122,11,1200,7,7,8,778
"6341",16070,272,10,1061,2,5,7,257
"6342",3264,232,9,789,3,4,4,344
"6343",18046,345,10,760,2,5,4,254
"6344",21399,64,10,728,9,5,3,953
"6345",11913,166,13,1551,5,9,10,600
"6346",2479,147,8,914,6,3,6,636
"6347",31320,110,11,1221,7,7,8,778
"6348",28595,193,11,1129,4,7,8,478
"6349",12461,295,7,1029,2,2,7,227
"6350",9744,114,9,1056,7,4,7,747
"6351",18466,96,7,652,8,2,3,823
"6352",8997,132,13,1427,6,9,10,700
"6353",4900,9,15,1691,10,10,10,1110
"6354",26019,133,10,1189,6,5,8,658
"6355",5562,199,9,868,4,4,5,445
"6356",3370,560,6,530,1,1,2,112
"6357",17084,240,9,803,3,4,4,344
"6358",23224,121,11,881,7,7,5,775
"6359",29135,93,5,456,8,1,1,811
"6360",27117,72,6,806,9,1,4,914
"6361",4082,129,10,1175,6,5,8,658
"6362",25206,66,17,1545,9,10,10,1010
"6363",3129,146,9,709,6,4,3,643
"6364",35203,260,12,1207,3,8,8,388
"6365",13620,244,13,1353,3,9,9,399
"6366",5534,124,8,750,7,3,4,734
"6367",2167,42,12,1231,10,8,9,1089
"6368",24192,96,10,866,8,5,5,855
"6369",38459,184,12,1243,4,8,9,489
"6370",20945,275,11,1209,2,7,8,278
"6371",11768,233,9,800,3,4,4,344
"6372",18898,54,10,1120,9,5,8,958
"6373",24596,64,6,391,9,1,1,911
"6374",39038,59,7,835,9,2,5,925
"6375",28825,477,5,655,1,1,3,113
"6376",35836,110,14,1205,7,9,8,798
"6377",17573,5,7,352,10,2,1,1021
"6378",20317,96,9,861,8,4,5,845
"6379",15688,96,8,1038,8,3,7,837
"6380",35111,543,7,675,1,2,3,123
"6381",562,145,14,1304,6,9,9,699
"6382",39968,227,10,1057,3,5,7,357
"6383",38537,414,7,579,1,2,2,122
"6384",876,207,10,1173,4,5,8,458
"6385",33598,174,12,852,5,8,5,585
"6386",2657,83,9,613,8,4,2,842
"6387",7707,171,12,946,5,8,6,586
"6388",16614,47,16,1536,9,10,10,1010
"6389",34767,407,4,335,1,1,1,111
"6390",3216,132,10,1084,6,5,7,657
"6391",34943,246,12,870,3,8,5,385
"6392",33965,253,8,692,3,3,3,333
"6393",1903,220,6,326,3,1,1,311
"6394",32669,50,8,663,9,3,3,933
"6395",26402,96,10,1159,8,5,8,858
"6396",6459,131,10,779,6,5,4,654
"6397",19118,130,11,702,6,7,3,673
"6398",26753,101,8,903,8,3,5,835
"6399",20513,298,11,1074,2,7,7,277
"6400",20889,23,15,1571,10,10,10,1110
"6401",29119,93,8,726,8,3,3,833
"6402",32177,141,14,1356,6,9,9,699
"6403",21699,407,4,330,1,1,1,111
"6404",30060,563,9,1015,1,4,7,147
"6405",28874,34,12,952,10,8,6,1086
"6406",24675,102,10,804,7,5,4,754
"6407",13358,168,15,1061,5,10,7,607
"6408",23020,81,8,644,8,3,3,833
"6409",37797,176,8,782,5,3,4,534
"6410",26430,211,11,951,3,7,6,376
"6411",13641,113,14,1319,7,9,9,799
"6412",30891,415,11,851,1,7,5,175
"6413",15107,145,9,880,6,4,5,645
"6414",3425,60,15,1316,9,10,9,1009
"6415",6791,279,8,1020,2,3,7,237
"6416",26658,17,8,729,10,3,3,1033
"6417",27732,499,4,678,1,1,3,113
"6418",36071,348,14,1390,2,9,9,299
"6419",29268,66,10,1266,9,5,9,959
"6420",39211,67,5,462,9,1,1,911
"6421",672,185,5,477,4,1,1,411
"6422",17489,167,15,1573,5,10,10,610
"6423",6551,234,10,742,3,5,4,354
"6424",21502,170,7,898,5,2,5,525
"6425",19542,102,12,1056,7,8,7,787
"6426",16864,147,8,941,6,3,6,636
"6427",5908,534,8,666,1,3,3,133
"6428",26453,134,12,1295,6,8,9,689
"6429",21022,143,8,911,6,3,5,635
"6430",21091,320,7,688,2,2,3,223
"6431",38915,36,8,755,10,3,4,1034
"6432",14655,174,6,537,5,1,2,512
"6433",5875,146,7,342,6,2,1,621
"6434",35693,76,5,592,9,1,2,912
"6435",8947,380,10,662,2,5,3,253
"6436",17379,294,7,801,2,2,4,224
"6437",32875,97,7,829,8,2,5,825
"6438",29099,247,8,459,3,3,1,331
"6439",33104,70,12,1399,9,8,10,990
"6440",5000,267,6,417,2,1,1,211
"6441",11363,213,11,899,3,7,5,375
"6442",35408,438,6,509,1,1,1,111
"6443",28813,222,14,1221,3,9,8,398
"6444",24950,115,9,666,7,4,3,743
"6445",36682,27,13,1291,10,9,9,1099
"6446",30762,426,10,1224,1,5,8,158
"6447",39896,162,13,1203,5,9,8,598
"6448",29892,98,5,580,8,1,2,812
"6449",5446,405,4,231,1,1,1,111
"6450",34778,42,11,960,10,7,6,1076
"6451",33388,171,12,1204,5,8,8,588
"6452",36100,264,5,316,3,1,1,311
"6453",8037,217,8,920,3,3,6,336
"6454",31995,164,11,1088,5,7,7,577
"6455",39300,79,14,1503,8,9,10,900
"6456",11823,119,16,2022,7,10,10,810
"6457",19491,194,10,990,4,5,6,456
"6458",17040,165,10,1165,5,5,8,558
"6459",31212,36,12,1215,10,8,8,1088
"6460",27729,376,7,671,2,2,3,223
"6461",34812,186,9,611,4,4,2,442
"6462",36970,483,10,1017,1,5,7,157
"6463",11495,413,10,1171,1,5,8,158
"6464",39686,369,3,159,2,1,1,211
"6465",38307,185,10,907,4,5,5,455
"6466",25404,40,9,933,10,4,6,1046
"6467",5085,115,8,868,7,3,5,735
"6468",37716,465,9,534,1,4,2,142
"6469",15280,439,9,782,1,4,4,144
"6470",29691,137,6,680,6,1,3,613
"6471",33993,284,10,1126,2,5,8,258
"6472",23945,207,13,1166,4,9,8,498
"6473",35489,119,11,1112,7,7,8,778
"6474",28373,78,15,1340,8,10,9,909
"6475",16914,31,7,462,10,2,1,1021
"6476",31517,356,6,739,2,1,4,214
"6477",26439,329,12,1007,2,8,7,287
"6478",22787,11,12,1495,10,8,10,1090
"6479",19420,16,7,812,10,2,4,1024
"6480",15326,2,11,999,10,7,6,1076
"6481",36225,70,12,978,9,8,6,986
"6482",31310,271,7,513,2,2,2,222
"6483",24601,518,8,670,1,3,3,133
"6484",6825,6,9,993,10,4,6,1046
"6485",20639,108,9,719,7,4,3,743
"6486",35330,143,14,1242,6,9,9,699
"6487",6578,235,15,1463,3,10,10,410
"6488",6415,189,12,989,4,8,6,486
"6489",32231,170,8,862,5,3,5,535
"6490",16915,269,9,695,2,4,3,243
"6491",24079,64,11,1076,9,7,7,977
"6492",5053,285,11,986,2,7,6,276
"6493",37735,72,10,858,9,5,5,955
"6494",38531,215,10,611,3,5,2,352
"6495",37403,101,7,723,8,2,3,823
"6496",37818,91,11,1015,8,7,7,877
"6497",26547,117,10,789,7,5,4,754
"6498",26981,469,5,655,1,1,3,113
"6499",15817,197,15,1220,4,10,8,508
"6500",23178,52,11,1288,9,7,9,979
"6501",30341,88,15,1173,8,10,8,908
"6502",12818,375,11,1081,2,7,7,277
"6503",3445,9,14,1401,10,9,10,1100
"6504",7063,14,10,791,10,5,4,1054
"6505",6456,121,6,636,7,1,2,712
"6506",38509,411,3,265,1,1,1,111
"6507",11722,248,8,859,3,3,5,335
"6508",9964,104,10,620,7,5,2,752
"6509",7697,85,12,1002,8,8,6,886
"6510",39941,304,10,1105,2,5,8,258
"6511",28553,100,10,1073,8,5,7,857
"6512",31269,289,9,1150,2,4,8,248
"6513",16436,106,14,1700,7,9,10,800
"6514",12677,250,5,477,3,1,1,311
"6515",35238,113,20,2208,7,10,10,810
"6516",21265,230,7,799,3,2,4,324
"6517",1502,454,6,528,1,1,2,112
"6518",31603,462,9,936,1,4,6,146
"6519",27622,135,9,799,6,4,4,644
"6520",18974,430,11,988,1,7,6,176
"6521",14411,196,14,1528,4,9,10,500
"6522",37971,46,9,800,10,4,4,1044
"6523",19101,273,10,1215,2,5,8,258
"6524",6563,101,7,662,8,2,3,823
"6525",5395,55,15,1377,9,10,9,1009
"6526",31129,45,8,543,10,3,2,1032
"6527",7656,409,7,701,1,2,3,123
"6528",37574,195,10,964,4,5,6,456
"6529",28015,78,8,816,8,3,4,834
"6530",4438,37,7,848,10,2,5,1025
"6531",15871,186,8,793,4,3,4,434
"6532",16462,128,10,1329,6,5,9,659
"6533",21161,17,10,788,10,5,4,1054
"6534",84,99,12,1259,8,8,9,889
"6535",19901,90,11,1061,8,7,7,877
"6536",3392,148,14,1421,6,9,10,700
"6537",26062,34,9,751,10,4,4,1044
"6538",18069,91,6,381,8,1,1,811
"6539",20556,53,11,1059,9,7,7,977
"6540",35293,352,11,1351,2,7,9,279
"6541",15938,136,14,1260,6,9,9,699
"6542",36735,406,8,1144,1,3,8,138
"6543",3932,39,13,1119,10,9,8,1098
"6544",14783,129,12,1223,6,8,8,688
"6545",37353,409,11,1348,1,7,9,179
"6546",6320,101,8,813,8,3,4,834
"6547",17982,127,16,1615,6,10,10,710
"6548",5514,112,12,1114,7,8,8,788
"6549",29402,123,10,985,7,5,6,756
"6550",28192,129,9,1107,6,4,8,648
"6551",11046,38,13,1510,10,9,10,1100
"6552",5049,165,10,924,5,5,6,556
"6553",802,97,4,319,8,1,1,811
"6554",35632,165,9,726,5,4,3,543
"6555",4367,91,9,964,8,4,6,846
"6556",21166,366,9,821,2,4,4,244
"6557",21597,119,6,498,7,1,1,711
"6558",22656,75,8,630,9,3,2,932
"6559",746,112,12,1054,7,8,7,787
"6560",343,170,10,834,5,5,5,555
"6561",12598,201,8,882,4,3,5,435
"6562",34573,29,17,1063,10,10,7,1107
"6563",21556,469,8,1067,1,3,7,137
"6564",5086,200,8,609,4,3,2,432
"6565",8618,385,10,700,2,5,3,253
"6566",4074,125,14,1379,7,9,9,799
"6567",30490,110,13,1017,7,9,7,797
"6568",21946,75,15,1303,9,10,9,1009
"6569",1443,193,10,1000,4,5,6,456
"6570",23766,240,12,914,3,8,6,386
"6571",37335,89,11,575,8,7,2,872
"6572",5726,3,10,1154,10,5,8,1058
"6573",26588,62,9,1012,9,4,7,947
"6574",26983,14,10,1241,10,5,9,1059
"6575",26044,148,13,985,6,9,6,696
"6576",24804,89,6,415,8,1,1,811
"6577",38484,165,8,515,5,3,2,532
"6578",1126,377,5,609,2,1,2,212
"6579",7183,416,9,1169,1,4,8,148
"6580",28974,215,5,471,3,1,1,311
"6581",14217,210,10,722,4,5,3,453
"6582",1198,239,9,844,3,4,5,345
"6583",35173,29,13,1335,10,9,9,1099
"6584",31302,29,8,726,10,3,3,1033
"6585",5800,237,9,717,3,4,3,343
"6586",3804,426,7,907,1,2,5,125
"6587",7906,62,18,1658,9,10,10,1010
"6588",22327,11,11,988,10,7,6,1076
"6589",11441,72,6,709,9,1,3,913
"6590",28973,159,8,765,5,3,4,534
"6591",27239,152,8,503,5,3,1,531
"6592",35282,66,14,1459,9,9,10,1000
"6593",353,589,8,771,1,3,4,134
"6594",31187,138,11,1049,6,7,7,677
"6595",19472,376,4,556,2,1,2,212
"6596",19232,134,7,595,6,2,2,622
"6597",11930,178,14,1707,4,9,10,500
"6598",37036,122,9,508,7,4,1,741
"6599",31664,29,6,473,10,1,1,1011
"6600",23308,530,4,220,1,1,1,111
"6601",30986,77,12,1157,8,8,8,888
"6602",968,40,7,694,10,2,3,1023
"6603",12758,90,9,799,8,4,4,844
"6604",3807,164,9,771,5,4,4,544
"6605",19098,117,7,732,7,2,3,723
"6606",4354,118,13,1752,7,9,10,800
"6607",37497,20,8,726,10,3,3,1033
"6608",20961,173,5,254,5,1,1,511
"6609",10729,507,6,452,1,1,1,111
"6610",28986,84,4,242,8,1,1,811
"6611",12173,240,5,659,3,1,3,313
"6612",13116,36,11,1253,10,7,9,1079
"6613",9909,36,9,1258,10,4,9,1049
"6614",27839,150,14,1563,5,9,10,600
"6615",23364,100,6,543,8,1,2,812
"6616",24586,268,9,848,2,4,5,245
"6617",2758,212,7,590,3,2,2,322
"6618",39181,91,11,914,8,7,6,876
"6619",10078,206,9,990,4,4,6,446
"6620",4662,32,9,940,10,4,6,1046
"6621",16762,72,13,1323,9,9,9,999
"6622",29461,319,5,347,2,1,1,211
"6623",3120,91,8,959,8,3,6,836
"6624",3184,126,8,856,6,3,5,635
"6625",20066,98,14,1464,8,9,10,900
"6626",33774,54,10,1110,9,5,8,958
"6627",13918,224,11,1139,3,7,8,378
"6628",36563,200,9,947,4,4,6,446
"6629",33719,60,15,1537,9,10,10,1010
"6630",27171,135,15,1510,6,10,10,710
"6631",37709,39,9,899,10,4,5,1045
"6632",10751,520,4,496,1,1,1,111
"6633",36407,235,5,437,3,1,1,311
"6634",39333,214,9,691,3,4,3,343
"6635",25318,45,12,974,10,8,6,1086
"6636",14002,264,13,1235,3,9,9,399
"6637",6949,253,8,798,3,3,4,334
"6638",28494,218,13,1053,3,9,7,397
"6639",23405,18,9,794,10,4,4,1044
"6640",77,164,9,842,5,4,5,545
"6641",13603,108,10,906,7,5,5,755
"6642",27702,522,8,825,1,3,4,134
"6643",39848,347,3,315,2,1,1,211
"6644",9805,162,8,540,5,3,2,532
"6645",14944,163,14,1234,5,9,9,599
"6646",34918,123,2,66,7,1,1,711
"6647",35667,191,11,1162,4,7,8,478
"6648",24765,200,7,666,4,2,3,423
"6649",14884,589,3,400,1,1,1,111
"6650",2125,175,7,650,5,2,3,523
"6651",695,401,7,758,1,2,4,124
"6652",7033,156,9,1149,5,4,8,548
"6653",20693,23,12,1625,10,8,10,1090
"6654",37862,92,9,819,8,4,4,844
"6655",31768,238,12,1156,3,8,8,388
"6656",12434,279,11,959,2,7,6,276
"6657",564,277,3,263,2,1,1,211
"6658",17307,346,6,597,2,1,2,212
"6659",8642,72,13,1574,9,9,10,1000
"6660",31461,133,8,540,6,3,2,632
"6661",35924,104,7,477,7,2,1,721
"6662",20136,102,9,971,7,4,6,746
"6663",27385,23,7,629,10,2,2,1022
"6664",7391,106,8,485,7,3,1,731
"6665",39153,232,8,892,3,3,5,335
"6666",39600,94,8,582,8,3,2,832
"6667",38386,143,9,819,6,4,4,644
"6668",28772,116,9,1085,7,4,7,747
"6669",20145,84,10,1244,8,5,9,859
"6670",15941,77,16,1722,8,10,10,910
"6671",23181,432,9,799,1,4,4,144
"6672",7530,99,10,1012,8,5,7,857
"6673",13910,157,16,1628,5,10,10,610
"6674",24786,163,9,695,5,4,3,543
"6675",32579,158,15,1555,5,10,10,610
"6676",30875,124,15,1619,7,10,10,810
"6677",38967,96,8,1118,8,3,8,838
"6678",749,484,8,688,1,3,3,133
"6679",24097,44,8,496,10,3,1,1031
"6680",37673,71,9,719,9,4,3,943
"6681",12021,160,8,474,5,3,1,531
"6682",3285,180,11,1432,4,7,10,480
"6683",5913,159,13,1554,5,9,10,600
"6684",18907,21,13,1506,10,9,10,1100
"6685",5620,309,7,557,2,2,2,222
"6686",30922,57,15,1383,9,10,9,1009
"6687",32069,168,9,712,5,4,3,543
"6688",8859,375,8,684,2,3,3,233
"6689",16942,266,13,1510,2,9,10,300
"6690",32580,47,9,829,9,4,5,945
"6691",427,232,11,752,3,7,4,374
"6692",21281,469,8,952,1,3,6,136
"6693",3350,394,5,418,1,1,1,111
"6694",17759,153,8,381,5,3,1,531
"6695",6754,253,7,640,3,2,2,322
"6696",31833,80,8,858,8,3,5,835
"6697",30008,398,7,606,1,2,2,122
"6698",30405,119,12,1141,7,8,8,788
"6699",15640,167,11,856,5,7,5,575
"6700",31047,121,14,1252,7,9,9,799
"6701",9696,165,11,998,5,7,6,576
"6702",17262,100,9,719,8,4,3,843
"6703",7471,161,12,1360,5,8,9,589
"6704",5646,96,8,855,8,3,5,835
"6705",37001,574,5,468,1,1,1,111
"6706",21990,204,15,1423,4,10,10,510
"6707",39473,476,5,464,1,1,1,111
"6708",24299,62,16,1161,9,10,8,1008
"6709",23423,144,7,778,6,2,4,624
"6710",11044,151,4,579,5,1,2,512
"6711",15673,460,9,967,1,4,6,146
"6712",34561,135,10,696,6,5,3,653
"6713",25448,57,5,470,9,1,1,911
"6714",39810,77,15,1678,8,10,10,910
"6715",39926,72,12,1356,9,8,9,989
"6716",30859,468,10,785,1,5,4,154
"6717",16043,101,8,553,8,3,2,832
"6718",35979,40,10,1058,10,5,7,1057
"6719",11615,325,10,778,2,5,4,254
"6720",21534,38,9,697,10,4,3,1043
"6721",10167,258,9,894,3,4,5,345
"6722",354,20,10,784,10,5,4,1054
"6723",36395,142,9,921,6,4,6,646
"6724",24391,45,8,823,10,3,4,1034
"6725",23765,223,11,641,3,7,3,373
"6726",4368,130,12,1206,6,8,8,688
"6727",11721,3,5,248,10,1,1,1011
"6728",35394,97,9,935,8,4,6,846
"6729",19546,71,18,2019,9,10,10,1010
"6730",12262,141,8,709,6,3,3,633
"6731",21532,22,9,822,10,4,4,1044
"6732",23648,113,15,1441,7,10,10,810
"6733",2833,260,8,925,3,3,6,336
"6734",4957,59,10,882,9,5,5,955
"6735",17481,224,7,626,3,2,2,322
"6736",4817,54,8,843,9,3,5,935
"6737",37451,126,9,1081,6,4,7,647
"6738",29676,73,11,828,9,7,5,975
"6739",11557,120,9,735,7,4,3,743
"6740",6741,175,15,1401,5,10,10,610
"6741",31740,61,13,1033,9,9,7,997
"6742",16855,32,12,979,10,8,6,1086
"6743",1976,75,8,682,9,3,3,933
"6744",9179,210,9,831,4,4,5,445
"6745",14953,495,6,481,1,1,1,111
"6746",39996,298,9,555,2,4,2,242
"6747",28462,480,9,1072,1,4,7,147
"6748",33784,258,14,1558,3,9,10,400
"6749",19238,383,10,777,2,5,4,254
"6750",3053,40,15,1563,10,10,10,1110
"6751",14023,165,5,548,5,1,2,512
"6752",16834,216,12,1091,3,8,7,387
"6753",20074,118,15,1292,7,10,9,809
"6754",18969,75,10,999,9,5,6,956
"6755",6688,199,11,1277,4,7,9,479
"6756",7081,148,9,872,6,4,5,645
"6757",29738,171,10,1051,5,5,7,557
"6758",15242,256,7,802,3,2,4,324
"6759",6295,30,6,619,10,1,2,1012
"6760",13718,430,4,306,1,1,1,111
"6761",29813,256,10,1071,3,5,7,357
"6762",17003,91,10,1016,8,5,7,857
"6763",480,465,9,705,1,4,3,143
"6764",21141,57,16,1611,9,10,10,1010
